Date,Prefecture,Positive,Tested,Discharged,Fatal
2020-03-29,Toyama,0,72.0,0.0,0.0
2020-03-29,Ishikawa,9,212.0,5.0,0.0
2020-03-29,Fukui,13,154.0,0.0,0.0
2020-03-29,Yamanashi,4,428.0,2.0,0.0
2020-03-29,Nagano,8,397.0,3.0,0.0
2020-03-29,Gifu,21,428.0,1.0,0.0
2020-03-29,Shizuoka,4,665.0,2.0,0.0
2020-03-29,Aichi,167,2276.0,42.0,19.0
2020-03-29,Mie,9,408.0,2.0,0.0
2020-03-29,Shiga,6,197.0,1.0,0.0
2020-03-29,Kyoto,46,1035.0,13.0,0.0
2020-03-29,Osaka,209,553.0,48.0,2.0
2020-03-29,Hyogo,132,2146.0,18.0,10.0
2020-03-29,Nara,11,263.0,8.0,0.0
2020-03-29,Wakayama,17,1433.0,13.0,1.0
2020-03-29,Tottori,0,146.0,0.0,0.0
2020-03-29,Shimane,0,128.0,0.0,0.0
2020-03-29,Okayama,3,251.0,0.0,0.0
2020-03-29,Hiroshima,6,831.0,1.0,0.0
2020-03-29,Yamaguchi,6,291.0,2.0,0.0
2020-03-29,Tokushima,1,110.0,1.0,0.0
2020-03-29,Kagawa,1,212.0,0.0,0.0
2020-03-29,Ehime,4,234.0,2.0,0.0
2020-03-29,Kochi,14,353.0,12.0,0.0
2020-03-29,Fukuoka,22,853.0,2.0,0.0
2020-03-29,Saga,1,130.0,0.0,0.0
2020-03-29,Nagasaki,2,292.0,0.0,0.0
2020-03-29,Kumamoto,10,693.0,3.0,0.0
2020-03-29,Oita,28,1489.0,1.0,0.0
2020-03-29,Miyazaki,3,242.0,1.0,0.0
2020-03-29,Kagoshima,1,219.0,0.0,0.0
2020-03-29,Okinawa,8,303.0,2.0,0.0
2020-03-30,Hokkaido,177,2076.0,121.0,7.0
2020-03-30,Aomori,7,132.0,0.0,0.0
2020-03-30,Iwate,0,54.0,0.0,0.0
2020-03-30,Miyagi,6,208.0,1.0,0.0
2020-03-30,Akita,4,240.0,2.0,0.0
2020-03-30,Yamagata,0,198.0,0.0,0.0
2020-03-30,Fukushima,2,203.0,0.0,0.0
2020-03-30,Ibaraki,20,921.0,0.0,0.0
2020-03-30,Tochigi,12,439.0,2.0,0.0
2020-03-30,Gunma,18,253.0,0.0,1.0
2020-03-30,Saitama,84,1249.0,15.0,3.0
2020-03-30,Chiba,160,362.0,19.0,1.0
2020-03-30,Tokyo,449,2986.0,36.0,6.0
2020-03-30,Kanagawa,115,476.0,20.0,6.0
2020-03-30,Niigata,31,1024.0,7.0,0.0
2020-03-30,Toyama,1,79.0,0.0,0.0
2020-03-30,Ishikawa,11,211.0,5.0,0.0
2020-03-30,Fukui,15,160.0,0.0,0.0
2020-03-30,Yamanashi,5,454.0,2.0,0.0
2020-03-30,Nagano,8,475.0,3.0,0.0
2020-03-30,Gifu,21,629.0,1.0,0.0
2020-03-30,Shizuoka,4,701.0,2.0,0.0
2020-03-30,Aichi,170,2460.0,42.0,19.0
2020-03-30,Mie,11,437.0,2.0,0.0
2020-03-30,Shiga,6,217.0,1.0,0.0
2020-03-30,Kyoto,54,1080.0,13.0,0.0
2020-03-30,Osaka,217,630.0,48.0,2.0
2020-03-30,Hyogo,136,2399.0,18.0,10.0
2020-03-30,Nara,11,292.0,8.0,0.0
2020-03-30,Wakayama,17,1452.0,13.0,1.0
2020-03-30,Tottori,0,169.0,0.0,0.0
2020-03-30,Shimane,0,130.0,0.0,0.0
2020-03-30,Okayama,4,309.0,0.0,0.0
2020-03-30,Hiroshima,6,901.0,1.0,0.0
2020-03-30,Yamaguchi,6,257.0,2.0,0.0
2020-03-30,Tokushima,1,123.0,1.0,0.0
2020-03-30,Kagawa,1,243.0,0.0,0.0
2020-03-30,Ehime,4,250.0,2.0,0.0
2020-03-30,Kochi,15,359.0,12.0,0.0
2020-03-30,Fukuoka,23,1033.0,2.0,0.0
2020-03-30,Saga,1,137.0,0.0,0.0
2020-03-30,Nagasaki,2,331.0,0.0,0.0
2020-03-30,Kumamoto,11,856.0,3.0,0.0
2020-03-30,Oita,28,1626.0,1.0,0.0
2020-03-30,Miyazaki,3,272.0,1.0,0.0
2020-03-30,Kagoshima,1,263.0,0.0,0.0
2020-03-30,Okinawa,9,332.0,2.0,0.0
2020-03-31,Hokkaido,177,2096.0,124.0,7.0
2020-03-31,Aomori,8,137.0,0.0,0.0
2020-03-31,Iwate,0,59.0,0.0,0.0
2020-03-31,Miyagi,7,208.0,1.0,0.0
2020-03-31,Akita,6,261.0,2.0,0.0
2020-03-31,Yamagata,1,222.0,0.0,0.0
2020-03-31,Fukushima,4,204.0,0.0,0.0
2020-03-31,Ibaraki,24,1028.0,0.0,0.0
2020-03-31,Tochigi,14,456.0,2.0,0.0
2020-03-31,Gunma,19,289.0,0.0,1.0
2020-03-31,Saitama,98,1293.0,15.0,3.0
2020-03-31,Chiba,164,527.0,19.0,1.0
2020-03-31,Tokyo,527,3027.0,37.0,6.0
2020-03-31,Kanagawa,120,614.0,27.0,6.0
2020-03-31,Niigata,31,1061.0,10.0,0.0
2020-03-31,Toyama,3,90.0,0.0,0.0
2020-03-31,Ishikawa,13,228.0,5.0,0.0
2020-03-31,Fukui,16,179.0,0.0,0.0
2020-03-31,Yamanashi,6,472.0,2.0,0.0
2020-03-31,Nagano,8,506.0,3.0,0.0
2020-03-31,Gifu,23,717.0,2.0,0.0
2020-03-31,Shizuoka,6,745.0,3.0,0.0
2020-03-31,Aichi,176,2854.0,47.0,19.0
2020-03-31,Mie,11,458.0,2.0,0.0
2020-03-31,Shiga,7,232.0,2.0,0.0
2020-03-31,Kyoto,68,1178.0,15.0,0.0
2020-03-31,Osaka,245,630.0,70.0,2.0
2020-03-31,Hyogo,147,2462.0,18.0,11.0
2020-03-31,Nara,11,314.0,8.0,0.0
2020-03-31,Wakayama,17,1479.0,13.0,1.0
2020-03-31,Tottori,0,182.0,0.0,0.0
2020-03-31,Shimane,0,136.0,0.0,0.0
2020-03-31,Okayama,4,321.0,0.0,0.0
2020-03-31,Hiroshima,6,960.0,1.0,0.0
2020-03-31,Yamaguchi,6,287.0,3.0,0.0
2020-03-31,Tokushima,3,144.0,1.0,0.0
2020-03-31,Kagawa,2,243.0,0.0,0.0
2020-03-31,Ehime,9,267.0,2.0,0.0
2020-03-31,Kochi,17,389.0,12.0,0.0
2020-03-31,Fukuoka,43,1069.0,2.0,0.0
2020-03-31,Saga,2,150.0,0.0,0.0
2020-03-31,Nagasaki,2,351.0,1.0,0.0
2020-03-31,Kumamoto,14,925.0,3.0,0.0
2020-03-31,Oita,29,1647.0,1.0,0.0
2020-03-31,Miyazaki,3,284.0,1.0,0.0
2020-03-31,Kagoshima,1,265.0,0.0,0.0
2020-03-31,Okinawa,9,356.0,2.0,0.0
2020-04-01,Hokkaido,182,2096.0,131.0,7.0
2020-04-01,Aomori,8,137.0,0.0,0.0
2020-04-01,Iwate,0,59.0,0.0,0.0
2020-04-01,Miyagi,7,208.0,1.0,0.0
2020-04-01,Akita,6,261.0,2.0,0.0
2020-04-01,Yamagata,1,222.0,0.0,0.0
2020-04-01,Fukushima,6,204.0,1.0,0.0
2020-04-01,Ibaraki,24,1028.0,0.0,1.0
2020-04-01,Tochigi,14,456.0,2.0,0.0
2020-04-01,Gunma,20,289.0,0.0,1.0
2020-04-01,Saitama,101,1293.0,20.0,4.0
2020-04-01,Chiba,175,527.0,23.0,1.0
2020-04-01,Tokyo,593,3027.0,47.0,7.0
2020-04-01,Kanagawa,138,614.0,28.0,6.0
2020-04-01,Niigata,31,1061.0,10.0,0.0
2020-04-01,Toyama,5,90.0,0.0,0.0
2020-04-01,Ishikawa,15,228.0,5.0,0.0
2020-04-01,Fukui,22,179.0,0.0,0.0
2020-04-01,Yamanashi,8,472.0,2.0,0.0
2020-04-01,Nagano,9,506.0,3.0,0.0
2020-04-01,Gifu,22,717.0,2.0,0.0
2020-04-01,Shizuoka,6,745.0,3.0,0.0
2020-04-01,Aichi,181,2854.0,47.0,19.0
2020-04-01,Mie,11,458.0,2.0,0.0
2020-04-01,Shiga,8,232.0,3.0,0.0
2020-04-01,Kyoto,71,1178.0,16.0,0.0
2020-04-01,Osaka,279,630.0,70.0,2.0
2020-04-01,Hyogo,161,2462.0,18.0,11.0
2020-04-01,Nara,15,314.0,8.0,0.0
2020-04-01,Wakayama,18,1479.0,13.0,1.0
2020-04-01,Tottori,0,182.0,0.0,0.0
2020-04-01,Shimane,0,136.0,0.0,0.0
2020-04-01,Okayama,4,321.0,0.0,0.0
2020-04-01,Hiroshima,6,960.0,1.0,0.0
2020-04-01,Yamaguchi,6,287.0,3.0,0.0
2020-04-01,Tokushima,3,144.0,1.0,0.0
2020-04-01,Kagawa,2,243.0,0.0,0.0
2020-04-01,Ehime,9,267.0,2.0,0.0
2020-04-01,Kochi,20,389.0,12.0,0.0
2020-04-01,Fukuoka,52,1069.0,5.0,0.0
2020-04-01,Saga,4,150.0,0.0,0.0
2020-04-01,Nagasaki,5,351.0,1.0,0.0
2020-04-01,Kumamoto,15,925.0,3.0,0.0
2020-04-01,Oita,29,1647.0,1.0,0.0
2020-04-01,Miyazaki,3,284.0,1.0,0.0
2020-04-01,Kagoshima,2,265.0,0.0,0.0
2020-04-01,Okinawa,9,356.0,2.0,0.0
2020-04-02,Hokkaido,185,2218.0,131.0,8.0
2020-04-02,Aomori,9,160.0,0.0,0.0
2020-04-02,Iwate,0,73.0,0.0,0.0
2020-04-02,Miyagi,12,244.0,1.0,0.0
2020-04-02,Akita,7,321.0,2.0,0.0
2020-04-02,Yamagata,1,275.0,0.0,0.0
2020-04-02,Fukushima,8,238.0,1.0,0.0
2020-04-02,Ibaraki,26,1266.0,0.0,2.0
2020-04-02,Tochigi,14,571.0,2.0,0.0
2020-04-02,Gunma,20,542.0,0.0,1.0
2020-04-02,Saitama,113,1476.0,21.0,4.0
2020-04-02,Chiba,181,712.0,26.0,1.0
2020-04-02,Tokyo,690,3402.0,48.0,7.0
2020-04-02,Kanagawa,153,954.0,28.0,6.0
2020-04-02,Niigata,31,1139.0,10.0,0.0
2020-04-02,Toyama,8,137.0,0.0,0.0
2020-04-02,Ishikawa,16,248.0,5.0,0.0
2020-04-02,Fukui,31,233.0,0.0,1.0
2020-04-02,Yamanashi,9,579.0,2.0,0.0
2020-04-02,Nagano,9,596.0,3.0,0.0
2020-04-02,Gifu,22,806.0,2.0,0.0
2020-04-02,Shizuoka,6,957.0,3.0,0.0
2020-04-02,Aichi,186,3123.0,47.0,19.0
2020-04-02,Mie,12,507.0,2.0,0.0
2020-04-02,Shiga,8,259.0,3.0,0.0
2020-04-02,Kyoto,79,1189.0,18.0,0.0
2020-04-02,Osaka,312,1149.0,71.0,2.0
2020-04-02,Hyogo,167,2610.0,18.0,11.0
2020-04-02,Nara,19,355.0,8.0,0.0
2020-04-02,Wakayama,20,1531.0,14.0,1.0
2020-04-02,Tottori,0,201.0,0.0,0.0
2020-04-02,Shimane,0,152.0,0.0,0.0
2020-04-02,Okayama,7,365.0,0.0,0.0
2020-04-02,Hiroshima,6,1023.0,1.0,0.0
2020-04-02,Yamaguchi,6,328.0,3.0,0.0
2020-04-02,Tokushima,3,156.0,1.0,0.0
2020-04-02,Kagawa,2,304.0,0.0,0.0
2020-04-02,Ehime,11,312.0,2.0,0.0
2020-04-02,Kochi,21,417.0,12.0,0.0
2020-04-02,Fukuoka,62,1198.0,5.0,0.0
2020-04-02,Saga,4,153.0,0.0,0.0
2020-04-02,Nagasaki,5,429.0,1.0,0.0
2020-04-02,Kumamoto,15,1036.0,3.0,0.0
2020-04-02,Oita,30,1710.0,1.0,0.0
2020-04-02,Miyazaki,3,326.0,1.0,0.0
2020-04-02,Kagoshima,3,308.0,0.0,0.0
2020-04-02,Okinawa,9,399.0,2.0,0.0
2020-04-03,Hokkaido,190,2296.0,130.0,8.0
2020-04-03,Aomori,11,180.0,0.0,0.0
2020-04-03,Iwate,0,76.0,0.0,0.0
2020-04-03,Miyagi,13,348.0,1.0,0.0
2020-04-03,Akita,9,349.0,2.0,0.0
2020-04-03,Yamagata,1,369.0,0.0,0.0
2020-04-03,Fukushima,9,264.0,1.0,0.0
2020-04-03,Ibaraki,54,1383.0,1.0,2.0
2020-04-03,Tochigi,14,657.0,3.0,0.0
2020-04-03,Gunma,24,860.0,0.0,1.0
2020-04-03,Saitama,131,1547.0,23.0,4.0
2020-04-03,Chiba,192,788.0,31.0,1.0
2020-04-03,Tokyo,779,3806.0,48.0,12.0
2020-04-03,Kanagawa,181,1099.0,32.0,6.0
2020-04-03,Niigata,32,1248.0,11.0,0.0
2020-04-03,Toyama,8,198.0,0.0,0.0
2020-04-03,Ishikawa,24,264.0,5.0,0.0
2020-04-03,Fukui,40,272.0,0.0,1.0
2020-04-03,Yamanashi,9,625.0,2.0,0.0
2020-04-03,Nagano,10,667.0,4.0,0.0
2020-04-03,Gifu,39,827.0,2.0,0.0
2020-04-03,Shizuoka,8,1006.0,3.0,0.0
2020-04-03,Aichi,198,2917.0,48.0,19.0
2020-04-03,Mie,12,598.0,4.0,0.0
2020-04-03,Shiga,14,293.0,3.0,0.0
2020-04-03,Kyoto,91,1398.0,18.0,0.0
2020-04-03,Osaka,347,1251.0,73.0,2.0
2020-04-03,Hyogo,172,2791.0,51.0,11.0
2020-04-03,Nara,21,359.0,8.0,0.0
2020-04-03,Wakayama,21,1571.0,15.0,1.0
2020-04-03,Tottori,0,227.0,0.0,0.0
2020-04-03,Shimane,0,158.0,0.0,0.0
2020-04-03,Okayama,9,390.0,0.0,0.0
2020-04-03,Hiroshima,8,1023.0,1.0,0.0
2020-04-03,Yamaguchi,7,354.0,3.0,0.0
2020-04-03,Tokushima,3,164.0,1.0,0.0
2020-04-03,Kagawa,2,344.0,0.0,0.0
2020-04-03,Ehime,11,350.0,3.0,1.0
2020-04-03,Kochi,21,454.0,12.0,0.0
2020-04-03,Fukuoka,66,1584.0,5.0,0.0
2020-04-03,Saga,5,184.0,0.0,0.0
2020-04-03,Nagasaki,7,505.0,2.0,0.0
2020-04-03,Kumamoto,15,1095.0,3.0,0.0
2020-04-03,Oita,31,1739.0,6.0,0.0
2020-04-03,Miyazaki,4,338.0,2.0,0.0
2020-04-03,Kagoshima,3,346.0,0.0,0.0
2020-04-03,Okinawa,9,430.0,2.0,0.0
2020-04-04,Hokkaido,193,2296.0,130.0,8.0
2020-04-04,Aomori,11,188.0,0.0,0.0
2020-04-04,Iwate,0,76.0,0.0,0.0
2020-04-04,Miyagi,20,348.0,1.0,0.0
2020-04-04,Akita,10,349.0,2.0,0.0
2020-04-04,Yamagata,6,369.0,0.0,0.0
2020-04-04,Fukushima,14,264.0,1.0,0.0
2020-04-04,Ibaraki,59,1383.0,1.0,2.0
2020-04-04,Tochigi,14,657.0,3.0,0.0
2020-04-04,Gunma,25,866.0,1.0,1.0
2020-04-04,Saitama,153,1547.0,23.0,4.0
2020-04-04,Chiba,219,828.0,31.0,1.0
2020-04-04,Tokyo,897,3806.0,48.0,12.0
2020-04-04,Kanagawa,197,1099.0,32.0,6.0
2020-04-04,Niigata,32,1248.0,11.0,0.0
2020-04-04,Toyama,10,198.0,0.0,0.0
2020-04-04,Ishikawa,32,264.0,5.0,0.0
2020-04-04,Fukui,44,275.0,0.0,1.0
2020-04-04,Yamanashi,11,625.0,2.0,0.0
2020-04-04,Nagano,11,669.0,4.0,0.0
2020-04-04,Gifu,43,833.0,2.0,1.0
2020-04-04,Shizuoka,10,1006.0,3.0,0.0
2020-04-04,Aichi,216,2917.0,48.0,19.0
2020-04-04,Mie,12,598.0,4.0,0.0
2020-04-04,Shiga,17,293.0,3.0,0.0
2020-04-04,Kyoto,105,1398.0,18.0,0.0
2020-04-04,Osaka,388,1292.0,80.0,2.0
2020-04-04,Hyogo,182,2805.0,52.0,11.0
2020-04-04,Nara,24,364.0,8.0,0.0
2020-04-04,Wakayama,21,1579.0,15.0,1.0
2020-04-04,Tottori,0,227.0,0.0,0.0
2020-04-04,Shimane,0,161.0,0.0,0.0
2020-04-04,Okayama,10,390.0,0.0,0.0
2020-04-04,Hiroshima,13,1040.0,1.0,0.0
2020-04-04,Yamaguchi,7,396.0,3.0,0.0
2020-04-04,Tokushima,3,164.0,1.0,0.0
2020-04-04,Kagawa,2,344.0,0.0,0.0
2020-04-04,Ehime,12,350.0,3.0,1.0
2020-04-04,Kochi,24,482.0,12.0,0.0
2020-04-04,Fukuoka,67,1594.0,5.0,0.0
2020-04-04,Saga,6,184.0,0.0,0.0
2020-04-04,Nagasaki,8,505.0,2.0,0.0
2020-04-04,Kumamoto,16,1125.0,3.0,0.0
2020-04-04,Oita,31,1739.0,6.0,0.0
2020-04-04,Miyazaki,4,346.0,2.0,0.0
2020-04-04,Kagoshima,3,346.0,0.0,0.0
2020-04-04,Okinawa,9,430.0,2.0,0.0
2020-04-05,Hokkaido,194,2296.0,130.0,8.0
2020-04-05,Aomori,11,199.0,0.0,0.0
2020-04-05,Iwate,0,76.0,0.0,0.0
2020-04-05,Miyagi,23,348.0,1.0,0.0
2020-04-05,Akita,11,349.0,2.0,0.0
2020-04-05,Yamagata,10,369.0,0.0,0.0
2020-04-05,Fukushima,16,264.0,1.0,0.0
2020-04-05,Ibaraki,64,1383.0,1.0,2.0
2020-04-05,Tochigi,14,657.0,3.0,0.0
2020-04-05,Gunma,26,866.0,1.0,1.0
2020-04-05,Saitama,174,1550.0,23.0,4.0
2020-04-05,Chiba,238,876.0,32.0,1.0
2020-04-05,Tokyo,1040,3806.0,50.0,12.0
2020-04-05,Kanagawa,226,1100.0,32.0,6.0
2020-04-05,Niigata,32,1248.0,11.0,0.0
2020-04-05,Toyama,10,198.0,0.0,0.0
2020-04-05,Ishikawa,43,264.0,5.0,0.0
2020-04-05,Fukui,51,310.0,0.0,2.0
2020-04-05,Yamanashi,13,625.0,2.0,0.0
2020-04-05,Nagano,12,670.0,4.0,0.0
2020-04-05,Gifu,50,842.0,2.0,1.0
2020-04-05,Shizuoka,10,1006.0,3.0,0.0
2020-04-05,Aichi,227,2917.0,48.0,20.0
2020-04-05,Mie,13,598.0,4.0,0.0
2020-04-05,Shiga,18,293.0,3.0,0.0
2020-04-05,Kyoto,111,1405.0,18.0,0.0
2020-04-05,Osaka,409,1311.0,82.0,3.0
2020-04-05,Hyogo,195,2805.0,52.0,11.0
2020-04-05,Nara,25,368.0,8.0,0.0
2020-04-05,Wakayama,25,1580.0,15.0,1.0
2020-04-05,Tottori,0,227.0,0.0,0.0
2020-04-05,Shimane,0,163.0,0.0,0.0
2020-04-05,Okayama,11,390.0,0.0,0.0
2020-04-05,Hiroshima,16,1053.0,1.0,0.0
2020-04-05,Yamaguchi,8,409.0,3.0,0.0
2020-04-05,Tokushima,3,164.0,1.0,0.0
2020-04-05,Kagawa,2,344.0,0.0,0.0
2020-04-05,Ehime,12,350.0,3.0,1.0
2020-04-05,Kochi,31,498.0,12.0,0.0
2020-04-05,Fukuoka,109,1595.0,6.0,0.0
2020-04-05,Saga,8,189.0,1.0,0.0
2020-04-05,Nagasaki,9,505.0,2.0,0.0
2020-04-05,Kumamoto,20,1144.0,3.0,0.0
2020-04-05,Oita,31,1739.0,6.0,0.0
2020-04-05,Miyazaki,6,356.0,2.0,0.0
2020-04-05,Kagoshima,3,346.0,0.0,0.0
2020-04-05,Okinawa,9,430.0,2.0,0.0
2020-04-06,Hokkaido,194,2445.0,141.0,9.0
2020-04-06,Aomori,11,233.0,0.0,0.0
2020-04-06,Iwate,0,86.0,0.0,0.0
2020-04-06,Miyagi,26,514.0,1.0,0.0
2020-04-06,Akita,11,419.0,2.0,0.0
2020-04-06,Yamagata,13,434.0,0.0,0.0
2020-04-06,Fukushima,16,328.0,1.0,0.0
2020-04-06,Ibaraki,71,1806.0,1.0,2.0
2020-04-06,Tochigi,14,759.0,3.0,0.0
2020-04-06,Gunma,26,1361.0,1.0,1.0
2020-04-06,Saitama,195,1647.0,23.0,4.0
2020-04-06,Chiba,253,1297.0,32.0,1.0
2020-04-06,Tokyo,1123,4422.0,58.0,16.0
2020-04-06,Kanagawa,261,1799.0,32.0,6.0
2020-04-06,Niigata,32,1345.0,11.0,0.0
2020-04-06,Toyama,11,381.0,0.0,0.0
2020-04-06,Ishikawa,45,384.0,5.0,0.0
2020-04-06,Fukui,57,335.0,1.0,2.0
2020-04-06,Yamanashi,14,749.0,2.0,0.0
2020-04-06,Nagano,14,736.0,4.0,0.0
2020-04-06,Gifu,51,966.0,2.0,1.0
2020-04-06,Shizuoka,10,1203.0,3.0,0.0
2020-04-06,Aichi,237,3236.0,52.0,21.0
2020-04-06,Mie,13,759.0,4.0,0.0
2020-04-06,Shiga,18,334.0,3.0,0.0
2020-04-06,Kyoto,119,1472.0,18.0,0.0
2020-04-06,Osaka,429,1751.0,83.0,3.0
2020-04-06,Hyogo,201,3054.0,53.0,12.0
2020-04-06,Nara,26,374.0,8.0,0.0
2020-04-06,Wakayama,27,1642.0,15.0,1.0
2020-04-06,Tottori,0,242.0,0.0,0.0
2020-04-06,Shimane,0,166.0,0.0,0.0
2020-04-06,Okayama,11,479.0,0.0,0.0
2020-04-06,Hiroshima,16,1348.0,1.0,0.0
2020-04-06,Yamaguchi,12,449.0,3.0,0.0
2020-04-06,Tokushima,3,174.0,1.0,0.0
2020-04-06,Kagawa,2,371.0,0.0,0.0
2020-04-06,Ehime,14,407.0,4.0,1.0
2020-04-06,Kochi,34,565.0,12.0,0.0
2020-04-06,Fukuoka,113,2415.0,6.0,0.0
2020-04-06,Saga,8,223.0,1.0,0.0
2020-04-06,Nagasaki,9,665.0,2.0,0.0
2020-04-06,Kumamoto,20,1420.0,3.0,0.0
2020-04-06,Oita,32,1843.0,8.0,0.0
2020-04-06,Miyazaki,7,425.0,3.0,0.0
2020-04-06,Kagoshima,3,414.0,0.0,0.0
2020-04-06,Okinawa,15,480.0,2.0,0.0
2020-04-07,Hokkaido,198,2476.0,143.0,9.0
2020-04-07,Aomori,11,249.0,0.0,0.0
2020-04-07,Iwate,0,104.0,0.0,0.0
2020-04-07,Miyagi,27,609.0,1.0,0.0
2020-04-07,Akita,11,443.0,2.0,0.0
2020-04-07,Yamagata,19,527.0,0.0,0.0
2020-04-07,Fukushima,24,346.0,1.0,0.0
2020-04-07,Ibaraki,77,1927.0,1.0,2.0
2020-04-07,Tochigi,15,784.0,3.0,0.0
2020-04-07,Gunma,29,1380.0,1.0,1.0
2020-04-07,Saitama,209,1776.0,23.0,4.0
2020-04-07,Chiba,284,3069.0,32.0,1.0
2020-04-07,Tokyo,1203,4757.0,58.0,16.0
2020-04-07,Kanagawa,279,1996.0,35.0,7.0
2020-04-07,Niigata,34,1413.0,15.0,0.0
2020-04-07,Toyama,12,435.0,0.0,0.0
2020-04-07,Ishikawa,51,430.0,5.0,0.0
2020-04-07,Fukui,57,378.0,1.0,2.0
2020-04-07,Yamanashi,19,828.0,2.0,0.0
2020-04-07,Nagano,14,762.0,3.0,0.0
2020-04-07,Gifu,51,988.0,3.0,1.0
2020-04-07,Shizuoka,10,1221.0,3.0,0.0
2020-04-07,Aichi,258,3295.0,52.0,21.0
2020-04-07,Mie,13,781.0,4.0,0.0
2020-04-07,Shiga,18,379.0,3.0,0.0
2020-04-07,Kyoto,139,1683.0,18.0,0.0
2020-04-07,Osaka,482,1792.0,83.0,3.0
2020-04-07,Hyogo,216,3151.0,53.0,12.0
2020-04-07,Nara,28,452.0,8.0,0.0
2020-04-07,Wakayama,28,1702.0,15.0,1.0
2020-04-07,Tottori,0,249.0,0.0,0.0
2020-04-07,Shimane,0,170.0,0.0,0.0
2020-04-07,Okayama,12,496.0,0.0,0.0
2020-04-07,Hiroshima,19,1380.0,1.0,0.0
2020-04-07,Yamaguchi,13,455.0,3.0,0.0
2020-04-07,Tokushima,3,193.0,1.0,0.0
2020-04-07,Kagawa,2,398.0,0.0,0.0
2020-04-07,Ehime,23,418.0,4.0,1.0
2020-04-07,Kochi,36,591.0,12.0,0.0
2020-04-07,Fukuoka,136,2718.0,7.0,0.0
2020-04-07,Saga,9,245.0,1.0,0.0
2020-04-07,Nagasaki,9,709.0,2.0,0.0
2020-04-07,Kumamoto,21,1461.0,3.0,0.0
2020-04-07,Oita,32,1862.0,8.0,0.0
2020-04-07,Miyazaki,7,453.0,3.0,0.0
2020-04-07,Kagoshima,3,449.0,0.0,0.0
2020-04-07,Okinawa,27,521.0,2.0,0.0
2020-04-08,Hokkaido,208,2488.0,146.0,9.0
2020-04-08,Aomori,12,260.0,0.0,0.0
2020-04-08,Iwate,0,119.0,0.0,0.0
2020-04-08,Miyagi,34,558.0,1.0,0.0
2020-04-08,Akita,11,463.0,2.0,0.0
2020-04-08,Yamagata,22,663.0,0.0,0.0
2020-04-08,Fukushima,29,412.0,1.0,0.0
2020-04-08,Ibaraki,77,1927.0,4.0,2.0
2020-04-08,Tochigi,21,831.0,5.0,0.0
2020-04-08,Gunma,29,1423.0,2.0,1.0
2020-04-08,Saitama,242,1839.0,23.0,4.0
2020-04-08,Chiba,317,1500.0,32.0,1.0
2020-04-08,Tokyo,1347,4992.0,57.0,18.0
2020-04-08,Kanagawa,327,2203.0,37.0,6.0
2020-04-08,Niigata,37,1462.0,18.0,0.0
2020-04-08,Toyama,14,499.0,0.0,0.0
2020-04-08,Ishikawa,66,472.0,5.0,0.0
2020-04-08,Fukui,67,407.0,1.0,2.0
2020-04-08,Yamanashi,22,887.0,2.0,0.0
2020-04-08,Nagano,19,783.0,3.0,0.0
2020-04-08,Gifu,69,1046.0,3.0,1.0
2020-04-08,Shizuoka,15,1295.0,3.0,0.0
2020-04-08,Aichi,278,3467.0,52.0,21.0
2020-04-08,Mie,13,824.0,5.0,0.0
2020-04-08,Shiga,24,409.0,3.0,0.0
2020-04-08,Kyoto,149,1787.0,23.0,0.0
2020-04-08,Osaka,525,1792.0,116.0,6.0
2020-04-08,Hyogo,216,3327.0,53.0,12.0
2020-04-08,Nara,30,482.0,8.0,0.0
2020-04-08,Wakayama,29,1756.0,15.0,1.0
2020-04-08,Tottori,0,258.0,0.0,0.0
2020-04-08,Shimane,0,185.0,0.0,0.0
2020-04-08,Okayama,15,534.0,0.0,0.0
2020-04-08,Hiroshima,23,1486.0,1.0,0.0
2020-04-08,Yamaguchi,17,513.0,3.0,0.0
2020-04-08,Tokushima,3,206.0,1.0,0.0
2020-04-08,Kagawa,3,415.0,0.0,0.0
2020-04-08,Ehime,25,450.0,4.0,1.0
2020-04-08,Kochi,37,646.0,12.0,0.0
2020-04-08,Fukuoka,161,3106.0,7.0,0.0
2020-04-08,Saga,11,271.0,1.0,0.0
2020-04-08,Nagasaki,12,813.0,2.0,0.0
2020-04-08,Kumamoto,23,1552.0,3.0,0.0
2020-04-08,Oita,41,1907.0,8.0,0.0
2020-04-08,Miyazaki,12,498.0,3.0,0.0
2020-04-08,Kagoshima,3,483.0,0.0,0.0
2020-04-08,Okinawa,32,588.0,3.0,0.0
2020-04-09,Hokkaido,226,2488.0,145.0,10.0
2020-04-09,Aomori,14,278.0,0.0,0.0
2020-04-09,Iwate,0,127.0,0.0,0.0
2020-04-09,Miyagi,36,558.0,1.0,0.0
2020-04-09,Akita,11,484.0,2.0,0.0
2020-04-09,Yamagata,27,663.0,0.0,0.0
2020-04-09,Fukushima,33,482.0,2.0,0.0
2020-04-09,Ibaraki,81,2140.0,4.0,2.0
2020-04-09,Tochigi,31,871.0,5.0,0.0
2020-04-09,Gunma,33,1466.0,4.0,1.0
2020-04-09,Saitama,271,1934.0,25.0,5.0
2020-04-09,Chiba,342,1500.0,35.0,1.0
2020-04-09,Tokyo,1528,4992.0,57.0,18.0
2020-04-09,Kanagawa,375,2203.0,37.0,6.0
2020-04-09,Niigata,39,1443.0,17.0,0.0
