更新日期,更新時間,中國內地,報告/確診個案數目,死亡個案,備註,過去14天新增報告確診個案數目
31/12/2020,11:00,河南省,1298,22,,3
31/12/2020,11:00,河北省,373,6,,0
31/12/2020,11:00,海南省,172,6,,1
31/12/2020,11:00,吉林省,157,2,,0
31/12/2020,11:00,山西省,224,0,,2
31/12/2020,11:00,寧夏回族自治區,75,0,,0
31/12/2020,11:00,江蘇省,684,0,,0
31/12/2020,11:00,新疆自治區,971,3,,0
31/12/2020,11:00,青海省,18,0,,0
31/12/2020,11:00,西藏自治區,9,0,,0
31/12/2020,11:00,新疆生產建設兵團,1,0,,1
01/01/2021,11:00,湖北省,68149,4512,,0
01/01/2021,11:00,北京巿,987,9,,30
01/01/2021,11:00,遼寧省,351,2,,62
01/01/2021,11:00,安徽省,993,6,,1
01/01/2021,11:00,重慶巿,590,6,,0
01/01/2021,11:00,陝西省,507,3,,5
01/01/2021,11:00,天津巿,309,3,,6
01/01/2021,11:00,福建省,513,1,,10
01/01/2021,11:00,湖南省,1022,4,,1
01/01/2021,11:00,四川省,853,3,,14
01/01/2021,11:00,甘肅省,182,2,,0
01/01/2021,11:00,黑龍江省,964,13,,4
01/01/2021,11:00,江西省,935,1,,0
01/01/2021,11:00,廣東省,2046,8,,20
01/01/2021,11:00,貴州省,147,2,,0
01/01/2021,11:00,上海巿,1516,7,,88
01/01/2021,11:00,山東省,862,7,,3
01/01/2021,11:00,廣西壯族自治區,264,2,,0
01/01/2021,11:00,雲南省,229,2,,3
01/01/2021,11:00,內蒙古自治區,364,1,,22
01/01/2021,11:00,浙江省,1306,1,,9
01/01/2021,11:00,河南省,1298,22,,2
01/01/2021,11:00,河北省,373,6,,0
01/01/2021,11:00,海南省,172,6,,1
01/01/2021,11:00,吉林省,157,2,,0
01/01/2021,11:00,山西省,224,0,,1
01/01/2021,11:00,寧夏回族自治區,75,0,,0
01/01/2021,11:00,江蘇省,684,0,,0
01/01/2021,11:00,新疆自治區,971,3,,0
01/01/2021,11:00,青海省,18,0,,0
01/01/2021,11:00,西藏自治區,9,0,,0
01/01/2021,11:00,新疆生產建設兵團,1,0,,1
02/01/2021,11:00,湖北省,68149,4512,,0
02/01/2021,11:00,北京巿,988,9,,29
02/01/2021,11:00,遼寧省,359,2,,69
02/01/2021,11:00,安徽省,993,6,,1
02/01/2021,11:00,重慶巿,590,6,,0
02/01/2021,11:00,陝西省,508,3,,6
02/01/2021,11:00,天津巿,312,3,,8
02/01/2021,11:00,福建省,514,1,,10
02/01/2021,11:00,湖南省,1022,4,,1
02/01/2021,11:00,四川省,853,3,,14
02/01/2021,11:00,甘肅省,182,2,,0
02/01/2021,11:00,黑龍江省,964,13,,4
02/01/2021,11:00,江西省,935,1,,0
02/01/2021,11:00,廣東省,2049,8,,22
02/01/2021,11:00,貴州省,147,2,,0
02/01/2021,11:00,上海巿,1520,7,,84
02/01/2021,11:00,山東省,863,7,,2
02/01/2021,11:00,廣西壯族自治區,264,2,,0
02/01/2021,11:00,雲南省,229,2,,3
02/01/2021,11:00,內蒙古自治區,364,1,,22
02/01/2021,11:00,浙江省,1306,1,,8
02/01/2021,11:00,河南省,1298,22,,2
02/01/2021,11:00,河北省,373,6,,0
02/01/2021,11:00,海南省,172,6,,1
02/01/2021,11:00,吉林省,157,2,,0
02/01/2021,11:00,山西省,224,0,,1
02/01/2021,11:00,寧夏回族自治區,75,0,,0
02/01/2021,11:00,江蘇省,684,0,,0
02/01/2021,11:00,新疆自治區,971,3,,0
02/01/2021,11:00,青海省,18,0,,0
02/01/2021,11:00,西藏自治區,9,0,,0
02/01/2021,11:00,新疆生產建設兵團,1,0,,1
03/01/2021,11:00,湖北省,68149,4512,,0
03/01/2021,11:00,北京巿,990,9,,29
03/01/2021,11:00,遼寧省,362,2,,71
03/01/2021,11:00,安徽省,993,6,,1
03/01/2021,11:00,重慶巿,590,6,,0
03/01/2021,11:00,陝西省,510,3,,6
03/01/2021,11:00,天津巿,313,3,,9
03/01/2021,11:00,福建省,516,1,,11
03/01/2021,11:00,湖南省,1022,4,,1
03/01/2021,11:00,四川省,853,3,,13
03/01/2021,11:00,甘肅省,182,2,,0
03/01/2021,11:00,黑龍江省,968,13,,8
03/01/2021,11:00,江西省,935,1,,0
03/01/2021,11:00,廣東省,2051,8,,23
03/01/2021,11:00,貴州省,147,2,,0
03/01/2021,11:00,上海巿,1526,7,,79
03/01/2021,11:00,山東省,863,7,,2
03/01/2021,11:00,廣西壯族自治區,264,2,,0
03/01/2021,11:00,雲南省,229,2,,3
03/01/2021,11:00,內蒙古自治區,365,1,,21
03/01/2021,11:00,浙江省,1306,1,,7
03/01/2021,11:00,河南省,1298,22,,1
03/01/2021,11:00,河北省,374,6,,1
03/01/2021,11:00,海南省,172,6,,1
03/01/2021,11:00,吉林省,157,2,,0
03/01/2021,11:00,山西省,224,0,,1
03/01/2021,11:00,寧夏回族自治區,75,0,,0
03/01/2021,11:00,江蘇省,684,0,,0
03/01/2021,11:00,新疆自治區,971,3,,0
03/01/2021,11:00,青海省,18,0,,0
03/01/2021,11:00,西藏自治區,9,0,,0
03/01/2021,11:00,新疆生產建設兵團,1,0,,1
04/01/2021,11:00,湖北省,68149,4512,,0
04/01/2021,11:00,北京巿,992,9,,31
04/01/2021,11:00,遼寧省,369,2,,77
04/01/2021,11:00,安徽省,993,6,,1
04/01/2021,11:00,重慶巿,590,6,,0
04/01/2021,11:00,陝西省,516,3,,12
04/01/2021,11:00,天津巿,314,3,,10
04/01/2021,11:00,福建省,517,1,,10
04/01/2021,11:00,湖南省,1022,4,,1
04/01/2021,11:00,四川省,856,3,,15
04/01/2021,11:00,甘肅省,182,2,,0
04/01/2021,11:00,黑龍江省,969,13,,8
04/01/2021,11:00,江西省,935,1,,0
04/01/2021,11:00,廣東省,2053,8,,22
04/01/2021,11:00,貴州省,147,2,,0
04/01/2021,11:00,上海巿,1530,7,,75
04/01/2021,11:00,山東省,863,7,,2
04/01/2021,11:00,廣西壯族自治區,264,2,,0
04/01/2021,11:00,雲南省,229,2,,3
04/01/2021,11:00,內蒙古自治區,366,1,,16
04/01/2021,11:00,浙江省,1306,1,,7
04/01/2021,11:00,河南省,1298,22,,1
04/01/2021,11:00,河北省,378,6,,5
04/01/2021,11:00,海南省,172,6,,1
04/01/2021,11:00,吉林省,157,2,,0
04/01/2021,11:00,山西省,225,0,,1
04/01/2021,11:00,寧夏回族自治區,75,0,,0
04/01/2021,11:00,江蘇省,684,0,,0
04/01/2021,11:00,新疆自治區,971,3,,0
04/01/2021,11:00,青海省,18,0,,0
04/01/2021,11:00,西藏自治區,9,0,,0
04/01/2021,11:00,新疆生產建設兵團,1,0,,1
05/01/2021,11:00,湖北省,68149,4512,,0
05/01/2021,11:00,北京巿,992,9,,31
05/01/2021,11:00,遼寧省,369,2,,77
05/01/2021,11:00,安徽省,993,6,,1
05/01/2021,11:00,重慶巿,590,6,,0
05/01/2021,11:00,陝西省,516,3,,12
05/01/2021,11:00,天津巿,314,3,,10
05/01/2021,11:00,福建省,517,1,,10
05/01/2021,11:00,湖南省,1022,4,,1
05/01/2021,11:00,四川省,856,3,,15
05/01/2021,11:00,甘肅省,182,2,,0
05/01/2021,11:00,黑龍江省,969,13,,8
05/01/2021,11:00,江西省,935,1,,0
05/01/2021,11:00,廣東省,2053,8,,22
05/01/2021,11:00,貴州省,147,2,,0
05/01/2021,11:00,上海巿,1530,7,,75
05/01/2021,11:00,山東省,863,7,,2
05/01/2021,11:00,廣西壯族自治區,264,2,,0
05/01/2021,11:00,雲南省,229,2,,3
05/01/2021,11:00,內蒙古自治區,366,1,,16
05/01/2021,11:00,浙江省,1306,1,,7
05/01/2021,11:00,河南省,1298,22,,1
05/01/2021,11:00,河北省,378,6,,5
05/01/2021,11:00,海南省,172,6,,1
05/01/2021,11:00,吉林省,157,2,,0
05/01/2021,11:00,山西省,225,0,,1
05/01/2021,11:00,寧夏回族自治區,75,0,,0
05/01/2021,11:00,江蘇省,684,0,,0
05/01/2021,11:00,新疆自治區,971,3,,0
05/01/2021,11:00,青海省,18,0,,0
05/01/2021,11:00,西藏自治區,9,0,,0
05/01/2021,11:00,新疆生產建設兵團,1,0,,1
06/01/2021,11:00,湖北省,68149,4512,,0
06/01/2021,11:00,北京巿,994,9,,33
06/01/2021,11:00,遼寧省,373,2,,78
06/01/2021,11:00,安徽省,993,6,,1
06/01/2021,11:00,重慶巿,590,6,,0
06/01/2021,11:00,陝西省,519,3,,15
06/01/2021,11:00,天津巿,316,3,,12
06/01/2021,11:00,福建省,518,1,,11
06/01/2021,11:00,湖南省,1022,4,,1
06/01/2021,11:00,四川省,857,3,,14
06/01/2021,11:00,甘肅省,182,2,,0
06/01/2021,11:00,黑龍江省,970,13,,9
06/01/2021,11:00,江西省,935,1,,0
06/01/2021,11:00,廣東省,2060,8,,25
06/01/2021,11:00,貴州省,147,2,,0
06/01/2021,11:00,上海巿,1538,7,,65
06/01/2021,11:00,山東省,863,7,,2
06/01/2021,11:00,廣西壯族自治區,264,2,,0
06/01/2021,11:00,雲南省,229,2,,3
06/01/2021,11:00,內蒙古自治區,366,1,,14
06/01/2021,11:00,浙江省,1306,1,,6
06/01/2021,11:00,河南省,1299,22,,2
06/01/2021,11:00,河北省,412,6,,39
06/01/2021,11:00,海南省,172,6,,1
06/01/2021,11:00,吉林省,157,2,,0
06/01/2021,11:00,山西省,225,0,,1
06/01/2021,11:00,寧夏回族自治區,75,0,,0
06/01/2021,11:00,江蘇省,685,0,,1
06/01/2021,11:00,新疆自治區,971,3,,0
06/01/2021,11:00,青海省,18,0,,0
06/01/2021,11:00,西藏自治區,9,0,,0
06/01/2021,11:00,新疆生產建設兵團,1,0,,1
07/01/2021,11:00,湖北省,68149,4512,,0
07/01/2021,11:00,北京巿,994,9,,33
07/01/2021,11:00,遼寧省,374,2,,72
07/01/2021,11:00,安徽省,993,6,,1
07/01/2021,11:00,重慶巿,590,6,,0
07/01/2021,11:00,陝西省,521,3,,17
07/01/2021,11:00,天津巿,316,3,,12
07/01/2021,11:00,福建省,518,1,,11
07/01/2021,11:00,湖南省,1022,4,,1
07/01/2021,11:00,四川省,857,3,,12
07/01/2021,11:00,甘肅省,182,2,,0
07/01/2021,11:00,黑龍江省,970,13,,9
07/01/2021,11:00,江西省,935,1,,0
07/01/2021,11:00,廣東省,2062,8,,26
07/01/2021,11:00,貴州省,147,2,,0
07/01/2021,11:00,上海巿,1543,7,,64
07/01/2021,11:00,山東省,863,7,,2
07/01/2021,11:00,廣西壯族自治區,264,2,,0
07/01/2021,11:00,雲南省,229,2,,3
07/01/2021,11:00,內蒙古自治區,366,1,,14
07/01/2021,11:00,浙江省,1306,1,,6
07/01/2021,11:00,河南省,1299,22,,1
07/01/2021,11:00,河北省,465,6,,92
07/01/2021,11:00,海南省,172,6,,1
07/01/2021,11:00,吉林省,157,2,,0
07/01/2021,11:00,山西省,225,0,,1
07/01/2021,11:00,寧夏回族自治區,75,0,,0
07/01/2021,11:00,江蘇省,685,0,,1
07/01/2021,11:00,新疆自治區,971,3,,0
07/01/2021,11:00,青海省,18,0,,0
07/01/2021,11:00,西藏自治區,9,0,,0
07/01/2021,11:00,新疆生產建設兵團,1,0,,1
08/01/2021,11:00,湖北省,68149,4512,,0
08/01/2021,11:00,北京巿,995,9,,34
08/01/2021,11:00,遼寧省,377,2,,67
08/01/2021,11:00,安徽省,993,6,,1
08/01/2021,11:00,重慶巿,590,6,,0
08/01/2021,11:00,陝西省,521,3,,17
08/01/2021,11:00,天津巿,316,3,,12
08/01/2021,11:00,福建省,519,1,,12
08/01/2021,11:00,湖南省,1023,4,,2
08/01/2021,11:00,四川省,857,3,,11
08/01/2021,11:00,甘肅省,182,2,,0
08/01/2021,11:00,黑龍江省,971,13,,10
08/01/2021,11:00,江西省,935,1,,0
08/01/2021,11:00,廣東省,2065,8,,28
08/01/2021,11:00,貴州省,147,2,,0
08/01/2021,11:00,上海巿,1551,7,,68
08/01/2021,11:00,山東省,863,7,,2
08/01/2021,11:00,廣西壯族自治區,264,2,,0
08/01/2021,11:00,雲南省,229,2,,3
08/01/2021,11:00,內蒙古自治區,366,1,,14
08/01/2021,11:00,浙江省,1306,1,,6
08/01/2021,11:00,河南省,1300,22,,2
08/01/2021,11:00,河北省,498,6,,125
08/01/2021,11:00,海南省,172,6,,1
08/01/2021,11:00,吉林省,157,2,,0
08/01/2021,11:00,山西省,225,0,,1
08/01/2021,11:00,寧夏回族自治區,75,0,,0
08/01/2021,11:00,江蘇省,686,0,,2
08/01/2021,11:00,新疆自治區,971,3,,0
08/01/2021,11:00,青海省,18,0,,0
08/01/2021,11:00,西藏自治區,9,0,,0
08/01/2021,11:00,新疆生產建設兵團,1,0,,1
09/01/2021,11:00,湖北省,68149,4512,,0
09/01/2021,11:00,北京巿,995,9,,32
09/01/2021,11:00,遼寧省,384,2,,68
09/01/2021,11:00,安徽省,993,6,,1
09/01/2021,11:00,重慶巿,590,6,,0
09/01/2021,11:00,陝西省,521,3,,16
09/01/2021,11:00,天津巿,316,3,,12
09/01/2021,11:00,福建省,520,1,,12
09/01/2021,11:00,湖南省,1023,4,,1
09/01/2021,11:00,四川省,857,3,,10
09/01/2021,11:00,甘肅省,182,2,,0
09/01/2021,11:00,黑龍江省,971,13,,10
09/01/2021,11:00,江西省,935,1,,0
09/01/2021,11:00,廣東省,2067,8,,29
09/01/2021,11:00,貴州省,147,2,,0
09/01/2021,11:00,上海巿,1558,7,,70
09/01/2021,11:00,山東省,864,7,,3
09/01/2021,11:00,廣西壯族自治區,264,2,,0
09/01/2021,11:00,雲南省,229,2,,1
09/01/2021,11:00,內蒙古自治區,366,1,,14
09/01/2021,11:00,浙江省,1306,1,,6
09/01/2021,11:00,河南省,1300,22,,2
09/01/2021,11:00,河北省,512,6,,139
09/01/2021,11:00,海南省,172,6,,1
09/01/2021,11:00,吉林省,157,2,,0
09/01/2021,11:00,山西省,225,0,,1
09/01/2021,11:00,寧夏回族自治區,75,0,,0
09/01/2021,11:00,江蘇省,687,0,,3
09/01/2021,11:00,新疆自治區,971,3,,0
09/01/2021,11:00,青海省,18,0,,0
09/01/2021,11:00,西藏自治區,9,0,,0
09/01/2021,11:00,新疆生產建設兵團,1,0,,1
10/01/2021,11:00,湖北省,68149,4512,,0
10/01/2021,11:00,北京巿,996,9,,25
10/01/2021,11:00,遼寧省,387,2,,64
10/01/2021,11:00,安徽省,993,6,,0
10/01/2021,11:00,重慶巿,590,6,,0
10/01/2021,11:00,陝西省,522,3,,17
10/01/2021,11:00,天津巿,320,3,,16
10/01/2021,11:00,福建省,526,1,,18
10/01/2021,11:00,湖南省,1023,4,,1
10/01/2021,11:00,四川省,857,3,,10
10/01/2021,11:00,甘肅省,182,2,,0
10/01/2021,11:00,黑龍江省,971,13,,10
10/01/2021,11:00,江西省,935,1,,0
10/01/2021,11:00,廣東省,2068,8,,30
10/01/2021,11:00,貴州省,147,2,,0
10/01/2021,11:00,上海巿,1562,7,,70
10/01/2021,11:00,山東省,864,7,,3
10/01/2021,11:00,廣西壯族自治區,264,2,,0
10/01/2021,11:00,雲南省,229,2,,1
10/01/2021,11:00,內蒙古自治區,366,1,,14
10/01/2021,11:00,浙江省,1308,1,,6
10/01/2021,11:00,河南省,1300,22,,2
10/01/2021,11:00,河北省,558,6,,185
10/01/2021,11:00,海南省,172,6,,1
10/01/2021,11:00,吉林省,157,2,,0
10/01/2021,11:00,山西省,226,0,,2
10/01/2021,11:00,寧夏回族自治區,75,0,,0
10/01/2021,11:00,江蘇省,687,0,,3
10/01/2021,11:00,新疆自治區,971,3,,0
10/01/2021,11:00,青海省,18,0,,0
10/01/2021,11:00,西藏自治區,9,0,,0
10/01/2021,11:00,新疆生產建設兵團,1,0,,1
11/01/2021,11:00,湖北省,68149,4512,,0
11/01/2021,11:00,北京巿,997,9,,25
11/01/2021,11:00,遼寧省,393,2,,64
11/01/2021,11:00,安徽省,993,6,,0
11/01/2021,11:00,重慶巿,590,6,,0
11/01/2021,11:00,陝西省,523,3,,18
11/01/2021,11:00,天津巿,322,3,,17
11/01/2021,11:00,福建省,527,1,,19
11/01/2021,11:00,湖南省,1023,4,,1
11/01/2021,11:00,四川省,857,3,,9
11/01/2021,11:00,甘肅省,182,2,,0
11/01/2021,11:00,黑龍江省,971,13,,10
11/01/2021,11:00,江西省,935,1,,0
11/01/2021,11:00,廣東省,2075,8,,36
11/01/2021,11:00,貴州省,147,2,,0
11/01/2021,11:00,上海巿,1564,7,,70
11/01/2021,11:00,山東省,864,7,,3
11/01/2021,11:00,廣西壯族自治區,264,2,,0
11/01/2021,11:00,雲南省,230,2,,2
11/01/2021,11:00,內蒙古自治區,366,1,,8
11/01/2021,11:00,浙江省,1308,1,,3
11/01/2021,11:00,河南省,1300,22,,2
11/01/2021,11:00,河北省,640,6,,267
11/01/2021,11:00,海南省,172,6,,1
11/01/2021,11:00,吉林省,157,2,,0
11/01/2021,11:00,山西省,226,0,,2
11/01/2021,11:00,寧夏回族自治區,75,0,,0
11/01/2021,11:00,江蘇省,687,0,,3
11/01/2021,11:00,新疆自治區,971,3,,0
11/01/2021,11:00,青海省,18,0,,0
11/01/2021,11:00,西藏自治區,9,0,,0
11/01/2021,11:00,新疆生產建設兵團,1,0,,1
12/01/2021,11:00,湖北省,68149,4512,,0
12/01/2021,11:00,北京巿,998,9,,19
12/01/2021,11:00,遼寧省,396,2,,59
12/01/2021,11:00,安徽省,993,6,,0
12/01/2021,11:00,重慶巿,590,6,,0
12/01/2021,11:00,陝西省,524,3,,19
12/01/2021,11:00,天津巿,324,3,,18
12/01/2021,11:00,福建省,528,1,,19
12/01/2021,11:00,湖南省,1023,4,,1
12/01/2021,11:00,四川省,857,3,,6
12/01/2021,11:00,甘肅省,182,2,,0
12/01/2021,11:00,黑龍江省,972,13,,11
12/01/2021,11:00,江西省,935,1,,0
12/01/2021,11:00,廣東省,2076,8,,36
12/01/2021,11:00,貴州省,147,2,,0
12/01/2021,11:00,上海巿,1568,7,,70
12/01/2021,11:00,山東省,864,7,,3
12/01/2021,11:00,廣西壯族自治區,264,2,,0
12/01/2021,11:00,雲南省,230,2,,2
12/01/2021,11:00,內蒙古自治區,366,1,,7
12/01/2021,11:00,浙江省,1308,1,,3
12/01/2021,11:00,河南省,1301,22,,3
12/01/2021,11:00,河北省,680,6,,307
12/01/2021,11:00,海南省,172,6,,0
12/01/2021,11:00,吉林省,157,2,,0
12/01/2021,11:00,山西省,226,0,,2
12/01/2021,11:00,寧夏回族自治區,75,0,,0
12/01/2021,11:00,江蘇省,687,0,,3
12/01/2021,11:00,新疆自治區,971,3,,0
12/01/2021,11:00,青海省,18,0,,0
12/01/2021,11:00,西藏自治區,9,0,,0
12/01/2021,11:00,新疆生產建設兵團,1,0,,1
13/01/2021,11:00,湖北省,68149,4512,,0
13/01/2021,11:00,北京巿,998,9,,18
13/01/2021,11:00,遼寧省,396,2,,54
13/01/2021,11:00,安徽省,993,6,,0
13/01/2021,11:00,重慶巿,590,6,,0
13/01/2021,11:00,陝西省,524,3,,19
13/01/2021,11:00,天津巿,324,3,,15
13/01/2021,11:00,福建省,529,1,,18
13/01/2021,11:00,湖南省,1023,4,,1
13/01/2021,11:00,四川省,857,3,,6
13/01/2021,11:00,甘肅省,182,2,,0
13/01/2021,11:00,黑龍江省,988,13,,26
13/01/2021,11:00,江西省,935,1,,0
13/01/2021,11:00,廣東省,2078,8,,37
13/01/2021,11:00,貴州省,147,2,,0
13/01/2021,11:00,上海巿,1573,7,,68
13/01/2021,11:00,山東省,864,7,,2
13/01/2021,11:00,廣西壯族自治區,264,2,,0
13/01/2021,11:00,雲南省,230,2,,2
13/01/2021,11:00,內蒙古自治區,366,1,,5
13/01/2021,11:00,浙江省,1308,1,,2
13/01/2021,11:00,河南省,1301,22,,3
13/01/2021,11:00,河北省,770,6,,397
13/01/2021,11:00,海南省,172,6,,0
13/01/2021,11:00,吉林省,157,2,,0
13/01/2021,11:00,山西省,227,0,,3
13/01/2021,11:00,寧夏回族自治區,75,0,,0
13/01/2021,11:00,江蘇省,687,0,,3
13/01/2021,11:00,新疆自治區,971,3,,0
13/01/2021,11:00,青海省,18,0,,0
13/01/2021,11:00,西藏自治區,9,0,,0
13/01/2021,11:00,新疆生產建設兵團,1,0,,1
14/01/2021,11:00,湖北省,68149,4512,,0
14/01/2021,11:00,北京巿,999,9,,17
14/01/2021,11:00,遼寧省,396,2,,49
14/01/2021,11:00,安徽省,993,6,,0
14/01/2021,11:00,重慶巿,590,6,,0
14/01/2021,11:00,陝西省,524,3,,18
14/01/2021,11:00,天津巿,324,3,,15
14/01/2021,11:00,福建省,529,1,,17
14/01/2021,11:00,湖南省,1023,4,,1
14/01/2021,11:00,四川省,857,3,,4
14/01/2021,11:00,甘肅省,182,2,,0
14/01/2021,11:00,黑龍江省,1031,13,,67
14/01/2021,11:00,江西省,935,1,,0
14/01/2021,11:00,廣東省,2081,8,,37
14/01/2021,11:00,貴州省,147,2,,0
14/01/2021,11:00,上海巿,1581,7,,70
14/01/2021,11:00,山東省,864,7,,2
14/01/2021,11:00,廣西壯族自治區,265,2,,1
14/01/2021,11:00,雲南省,230,2,,2
14/01/2021,11:00,內蒙古自治區,366,1,,2
14/01/2021,11:00,浙江省,1308,1,,2
14/01/2021,11:00,河南省,1302,22,,4
14/01/2021,11:00,河北省,851,7,,478
14/01/2021,11:00,海南省,172,6,,0
14/01/2021,11:00,吉林省,157,2,,0
14/01/2021,11:00,山西省,227,0,,3
14/01/2021,11:00,寧夏回族自治區,75,0,,0
14/01/2021,11:00,江蘇省,687,0,,3
14/01/2021,11:00,新疆自治區,971,3,,0
14/01/2021,11:00,青海省,18,0,,0
14/01/2021,11:00,西藏自治區,9,0,,0
14/01/2021,11:00,新疆生產建設兵團,1,0,,1
15/01/2021,11:00,湖北省,68149,4512,,0
15/01/2021,11:00,北京巿,999,9,,12
15/01/2021,11:00,遼寧省,396,2,,45
15/01/2021,11:00,安徽省,993,6,,0
15/01/2021,11:00,重慶巿,590,6,,0
15/01/2021,11:00,陝西省,526,3,,19
15/01/2021,11:00,天津巿,324,3,,15
15/01/2021,11:00,福建省,529,1,,16
15/01/2021,11:00,湖南省,1023,4,,1
15/01/2021,11:00,四川省,858,3,,5
15/01/2021,11:00,甘肅省,182,2,,0
15/01/2021,11:00,黑龍江省,1074,13,,110
15/01/2021,11:00,江西省,935,1,,0
15/01/2021,11:00,廣東省,2084,8,,38
15/01/2021,11:00,貴州省,147,2,,0
15/01/2021,11:00,上海巿,1583,7,,67
15/01/2021,11:00,山東省,864,7,,2
15/01/2021,11:00,廣西壯族自治區,266,2,,2
15/01/2021,11:00,雲南省,230,2,,1
15/01/2021,11:00,內蒙古自治區,366,1,,2
15/01/2021,11:00,浙江省,1309,1,,3
15/01/2021,11:00,河南省,1302,22,,4
15/01/2021,11:00,河北省,941,7,,568
15/01/2021,11:00,海南省,172,6,,0
15/01/2021,11:00,吉林省,157,2,,0
15/01/2021,11:00,山西省,227,0,,3
15/01/2021,11:00,寧夏回族自治區,75,0,,0
15/01/2021,11:00,江蘇省,688,0,,4
15/01/2021,11:00,新疆自治區,971,3,,0
15/01/2021,11:00,青海省,18,0,,0
15/01/2021,11:00,西藏自治區,9,0,,0
15/01/2021,11:00,新疆生產建設兵團,1,0,,1
16/01/2021,11:00,湖北省,68149,4512,,0
16/01/2021,11:00,北京巿,1001,9,,13
16/01/2021,11:00,遼寧省,396,2,,37
16/01/2021,11:00,安徽省,993,6,,0
16/01/2021,11:00,重慶巿,591,6,,1
16/01/2021,11:00,陝西省,527,3,,19
16/01/2021,11:00,天津巿,327,3,,15
16/01/2021,11:00,福建省,529,1,,15
16/01/2021,11:00,湖南省,1024,4,,2
16/01/2021,11:00,四川省,860,3,,7
16/01/2021,11:00,甘肅省,182,2,,0
16/01/2021,11:00,黑龍江省,1097,13,,133
16/01/2021,11:00,江西省,935,1,,0
16/01/2021,11:00,廣東省,2084,8,,35
16/01/2021,11:00,貴州省,147,2,,0
16/01/2021,11:00,上海巿,1590,7,,70
16/01/2021,11:00,山東省,864,7,,1
16/01/2021,11:00,廣西壯族自治區,266,2,,2
16/01/2021,11:00,雲南省,230,2,,1
16/01/2021,11:00,內蒙古自治區,366,1,,2
16/01/2021,11:00,浙江省,1309,1,,3
16/01/2021,11:00,河南省,1302,22,,4
16/01/2021,11:00,河北省,1031,7,,658
16/01/2021,11:00,海南省,172,6,,0
16/01/2021,11:00,吉林省,157,2,,0
16/01/2021,11:00,山西省,227,0,,3
16/01/2021,11:00,寧夏回族自治區,75,0,,0
16/01/2021,11:00,江蘇省,688,0,,4
16/01/2021,11:00,新疆自治區,971,3,,0
16/01/2021,11:00,青海省,18,0,,0
16/01/2021,11:00,西藏自治區,9,0,,0
16/01/2021,11:00,新疆生產建設兵團,1,0,,1
17/01/2021,11:00,湖北省,68149,4512,,0
17/01/2021,11:00,北京巿,1003,9,,13
17/01/2021,11:00,遼寧省,396,2,,34
17/01/2021,11:00,安徽省,993,6,,0
17/01/2021,11:00,重慶巿,591,6,,1
17/01/2021,11:00,陝西省,527,3,,17
17/01/2021,11:00,天津巿,328,3,,15
17/01/2021,11:00,福建省,531,1,,15
17/01/2021,11:00,湖南省,1024,4,,2
17/01/2021,11:00,四川省,862,3,,9
17/01/2021,11:00,甘肅省,182,2,,0
17/01/2021,11:00,黑龍江省,1109,13,,141
17/01/2021,11:00,江西省,935,1,,0
17/01/2021,11:00,廣東省,2086,8,,35
17/01/2021,11:00,貴州省,147,2,,0
17/01/2021,11:00,上海巿,1594,7,,68
17/01/2021,11:00,山東省,865,7,,2
17/01/2021,11:00,廣西壯族自治區,266,2,,2
17/01/2021,11:00,雲南省,230,2,,1
17/01/2021,11:00,內蒙古自治區,366,1,,1
17/01/2021,11:00,浙江省,1309,1,,3
17/01/2021,11:00,河南省,1302,22,,4
17/01/2021,11:00,河北省,1103,7,,729
17/01/2021,11:00,海南省,173,6,,1
17/01/2021,11:00,吉林省,167,2,,10
17/01/2021,11:00,山西省,227,0,,3
17/01/2021,11:00,寧夏回族自治區,75,0,,0
17/01/2021,11:00,江蘇省,688,0,,4
17/01/2021,11:00,新疆自治區,971,3,,0
17/01/2021,11:00,青海省,18,0,,0
17/01/2021,11:00,西藏自治區,9,0,,0
17/01/2021,11:00,新疆生產建設兵團,1,0,,1
18/01/2021,11:00,湖北省,68149,4512,,0
18/01/2021,11:00,北京巿,1006,9,,14
18/01/2021,11:00,遼寧省,396,2,,27
18/01/2021,11:00,安徽省,993,6,,0
18/01/2021,11:00,重慶巿,591,6,,1
18/01/2021,11:00,陝西省,530,3,,14
18/01/2021,11:00,天津巿,329,3,,15
18/01/2021,11:00,福建省,532,1,,15
18/01/2021,11:00,湖南省,1026,4,,4
18/01/2021,11:00,四川省,863,3,,7
18/01/2021,11:00,甘肅省,182,2,,0
18/01/2021,11:00,黑龍江省,1116,13,,147
18/01/2021,11:00,江西省,935,1,,0
18/01/2021,11:00,廣東省,2087,8,,34
18/01/2021,11:00,貴州省,147,2,,0
18/01/2021,11:00,上海巿,1598,7,,68
18/01/2021,11:00,山東省,865,7,,2
18/01/2021,11:00,廣西壯族自治區,266,2,,2
18/01/2021,11:00,雲南省,230,2,,1
18/01/2021,11:00,內蒙古自治區,366,1,,0
18/01/2021,11:00,浙江省,1311,1,,5
18/01/2021,11:00,河南省,1302,22,,4
18/01/2021,11:00,河北省,1157,7,,779
18/01/2021,11:00,海南省,173,6,,1
18/01/2021,11:00,吉林省,197,2,,40
18/01/2021,11:00,山西省,227,0,,2
18/01/2021,11:00,寧夏回族自治區,75,0,,0
18/01/2021,11:00,江蘇省,688,0,,4
